accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months	neverUsedEntraMicrosoft	neverUsedPeopleSoft
9858	alumni	2024-05-13	false	2025-06-20	true	true	false	false	false
9859	campus	null	true	2025-06-03	true	true	false	false	true
9860	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
9861	campus	null	false	null	null	false	false	true	true
9862	campus	null	null	2026-03-17	true	false	false	false	true
9863	alumni	2025-05-12	false	2026-04-05	true	false	false	false	false
9864	alumni	null	null	2024-09-09	true	true	true	false	true
9865	campus	2025-12-23	true	2026-01-22	true	false	false	false	false
9866	alumni	null	null	2023-11-30	true	true	true	false	true
9867	alumni	null	null	2024-12-27	true	true	true	false	true
9868	alumni	2022-05-14	false	2024-05-31	true	true	true	false	false
9869	alumni	2025-05-15	false	2025-12-17	true	false	false	false	false
9870	campus	2025-05-02	false	2026-04-06	true	false	false	false	false
9871	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
9872	alumni	null	null	2021-12-04	true	true	true	false	true
9873	alumni	null	null	2024-03-27	true	true	true	false	true
9874	campus	2025-03-21	true	2025-05-19	true	true	false	false	false
9875	campus	2023-01-25	true	null	true	false	false	true	false
9876	alumni	null	null	2022-08-02	true	true	true	false	true
9877	campus	2025-08-22	false	2025-11-07	false	false	false	false	false
9878	campus	2026-02-03	true	2026-04-05	true	false	false	false	false
9879	alumni	2023-06-21	false	2026-03-17	true	false	false	false	false
9880	campus	2026-04-07	true	2026-04-05	true	false	false	false	false
9881	campus	null	true	null	true	false	false	true	true
9882	alumni	null	null	2024-11-24	true	true	true	false	true
9883	campus	2026-02-02	true	2026-03-21	true	false	false	false	false
9884	alumni	2024-05-17	false	2024-06-20	true	true	true	false	false
9885	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
9886	alumni	2022-06-19	false	2026-03-26	true	false	false	false	false
9887	alumni	2023-05-23	false	2026-03-22	true	false	false	false	false
9888	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
9889	alumni	null	null	2025-12-07	true	false	false	false	true
9890	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
9891	campus	2026-03-23	true	2026-04-07	true	false	false	false	false
9892	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
9893	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
9894	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
9895	campus	2026-01-23	true	2026-04-06	true	false	false	false	false
9896	alumni	2024-05-23	false	2026-02-17	true	false	false	false	false
9897	campus	2026-01-30	true	2026-02-03	true	false	false	false	false
9898	campus	2026-02-26	true	2026-04-07	true	false	false	false	false
9899	campus	2024-08-09	true	2024-08-15	true	true	true	false	false
9900	alumni	2023-05-08	false	2023-12-09	true	true	true	false	false
9901	alumni	null	null	2026-04-07	true	false	false	false	true
9902	campus	2025-03-18	false	null	null	false	false	true	false
9903	campus	2023-11-29	false	2024-01-16	false	true	true	false	false
9904	campus	2023-02-27	true	2023-02-27	true	true	true	false	false
9905	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
9906	alumni	null	null	2021-12-26	true	true	true	false	true
9907	campus	2024-05-17	false	2024-08-26	false	true	true	false	false
9908	campus	2023-01-09	true	null	null	false	false	true	false
9909	alumni	null	null	2021-12-20	true	true	true	false	true
9910	campus	2025-05-05	true	2024-11-12	true	true	true	false	false
9911	campus	2026-01-20	true	2026-03-17	true	false	false	false	false
9912	alumni	2023-05-24	false	2025-07-28	true	true	false	false	false
9913	campus	2025-07-31	true	2025-09-01	true	true	false	false	false
9914	alumni	2022-05-09	false	2024-02-29	true	true	true	false	false
9915	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
9916	alumni	null	null	2025-10-27	true	false	false	false	true
9917	campus	2026-03-22	true	2026-04-07	true	false	false	false	false
9918	campus	2026-03-30	true	2026-04-06	true	false	false	false	false
9919	alumni	null	null	2023-03-05	true	true	true	false	true
9920	alumni	2022-05-10	false	2022-06-30	true	true	true	false	false
9921	alumni	null	null	2024-09-01	true	true	true	false	true
9922	campus	2025-07-07	true	2026-03-22	true	false	false	false	false
9923	campus	null	null	null	false	false	false	true	true
9924	campus	2026-03-18	true	2026-03-19	true	false	false	false	false
9925	campus	null	null	2025-12-11	true	false	false	false	true
9926	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
9927	campus	null	false	null	true	false	false	true	true
9928	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
9929	alumni	2022-12-19	false	2023-10-13	true	true	true	false	false
9930	campus	null	false	null	null	false	false	true	true
9931	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
9932	alumni	2022-07-05	false	2025-09-13	true	true	false	false	false
9933	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
9934	campus	null	null	2026-04-06	true	false	false	false	true
9935	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
9936	campus	null	false	null	null	false	false	true	true
9937	campus	2023-11-13	false	2023-11-16	false	true	true	false	false
9938	alumni	null	null	2025-05-27	true	true	false	false	true
9939	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
9940	alumni	2022-06-27	false	2026-02-02	true	false	false	false	false
9941	alumni	null	null	2026-03-22	true	false	false	false	true
9942	campus	null	null	2026-04-06	false	false	false	false	true
9943	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
9944	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
9945	campus	2026-04-05	true	2026-04-05	true	false	false	false	false
9946	campus	null	false	null	null	false	false	true	true
9947	campus	null	false	null	null	false	false	true	true
9948	alumni	null	null	2024-08-16	true	true	true	false	true
9949	alumni	2024-05-20	false	2026-01-17	true	false	false	false	false
9950	campus	2025-10-15	true	2025-10-19	true	false	false	false	false
9951	campus	2026-01-28	true	2026-04-06	true	false	false	false	false
9952	alumni	null	null	2026-02-20	true	false	false	false	true
9953	alumni	null	null	2026-03-06	true	false	false	false	true
9954	campus	2025-12-02	true	2026-04-04	true	false	false	false	false
9955	alumni	2022-04-13	false	2023-04-30	true	true	true	false	false
9956	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
9957	campus	2026-03-31	true	2026-04-02	true	false	false	false	false
9958	campus	2025-02-16	true	2025-07-09	true	true	false	false	false
9959	alumni	2024-06-05	false	2026-03-25	true	false	false	false	false
9960	campus	2024-12-12	true	2025-04-11	true	true	true	false	false
9961	campus	2026-02-25	true	2026-04-07	true	false	false	false	false
9962	alumni	2025-05-12	false	2025-06-15	true	true	false	false	false
9963	alumni	2024-05-13	false	2025-08-26	true	true	false	false	false
9964	alumni	null	null	2024-05-08	true	true	true	false	true
9965	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
9966	alumni	2024-06-04	false	2024-10-06	true	true	true	false	false
9967	alumni	2024-05-29	false	2024-08-16	true	true	true	false	false
9968	alumni	2023-03-15	false	2024-07-18	true	true	true	false	false
9969	campus	2026-04-03	true	2026-04-04	true	false	false	false	false
9970	campus	2023-10-20	false	2024-03-15	false	true	true	false	false
9971	campus	null	null	2026-03-09	true	false	false	false	true
9972	campus	null	false	2022-02-02	true	true	true	false	true
9973	campus	2022-02-01	false	null	null	false	false	true	false
9974	campus	2023-12-09	false	null	null	false	false	true	false
9975	campus	null	null	null	false	false	false	true	true
9976	campus	2025-08-11	false	null	null	false	false	true	false
9977	campus	null	false	null	null	false	false	true	true
9978	campus	2026-02-04	true	2026-04-06	true	false	false	false	false
9979	campus	2025-11-25	true	2025-11-26	true	false	false	false	false
9980	campus	2022-07-18	false	null	null	false	false	true	false
9981	campus	null	null	2026-04-06	false	false	false	false	true
9982	campus	null	null	2024-11-15	true	true	true	false	true
9983	alumni	null	null	2026-03-31	true	false	false	false	true
9984	campus	2022-12-10	true	2023-06-13	false	true	true	false	false
9985	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
9986	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
9987	campus	2026-02-20	true	2026-04-07	true	false	false	false	false
9988	alumni	2023-06-17	false	2026-03-25	true	false	false	false	false
9989	campus	2025-09-15	true	2026-04-06	true	false	false	false	false
9990	alumni	null	null	2023-10-04	true	true	true	false	true
9991	alumni	2024-05-26	false	2024-06-25	true	true	true	false	false
9992	alumni	null	null	2023-08-29	true	true	true	false	true
9993	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
9994	alumni	2025-06-02	false	2025-09-04	true	true	false	false	false
9995	alumni	null	null	2025-08-20	true	true	false	false	true
9996	campus	2023-12-20	true	2025-11-04	true	false	false	false	false
9997	alumni	null	null	2026-04-04	true	false	false	false	true
9998	campus	2024-12-04	true	2024-11-30	true	true	true	false	false
9999	alumni	2024-06-27	false	2026-03-05	true	false	false	false	false
10000	campus	2026-03-24	true	2026-04-06	true	false	false	false	false
10001	alumni	null	null	null	true	false	false	true	true
10002	campus	2026-04-07	true	2026-04-01	true	false	false	false	false
10003	alumni	2023-05-10	false	2024-03-07	true	true	true	false	false
10004	campus	2023-05-14	true	2023-07-26	true	true	true	false	false
10005	alumni	null	null	2022-10-03	true	true	true	false	true
10006	campus	2026-03-20	true	2026-03-30	true	false	false	false	false
10007	campus	2024-09-03	true	2024-09-03	true	true	true	false	false
10008	alumni	2022-05-18	false	2025-05-22	true	true	false	false	false
10009	alumni	null	null	null	true	false	false	true	true
10010	campus	2024-02-20	true	2024-08-19	true	true	true	false	false
10011	alumni	2023-05-11	false	2023-06-27	true	true	true	false	false
10012	alumni	2022-05-09	false	2022-05-31	true	true	true	false	false
10013	campus	2023-05-31	true	2023-05-31	true	true	true	false	false
10014	alumni	2022-06-03	false	2022-07-06	true	true	true	false	false
10015	campus	2026-04-01	true	2026-04-01	true	false	false	false	false
10016	alumni	2024-12-16	false	2025-04-09	true	true	true	false	false
10017	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10018	alumni	null	null	null	true	false	false	true	true
10019	alumni	null	null	2025-09-21	true	true	false	false	true
10020	alumni	null	null	2024-10-10	true	true	true	false	true
10021	alumni	2023-05-07	false	2024-03-13	true	true	true	false	false
10022	alumni	2024-06-17	false	2026-02-02	true	false	false	false	false
10023	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
10024	alumni	null	null	2022-10-03	true	true	true	false	true
10025	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
10026	alumni	2023-05-26	false	2024-08-29	true	true	true	false	false
10027	campus	null	false	null	null	false	false	true	true
10028	alumni	null	null	2026-03-20	true	false	false	false	true
10029	alumni	2022-10-23	false	2023-02-03	true	true	true	false	false
10030	campus	2023-03-19	true	2023-06-23	true	true	true	false	false
10031	alumni	2025-05-12	false	2025-07-18	true	true	false	false	false
10032	campus	null	true	2026-04-02	true	false	false	false	true
10033	campus	2026-03-13	true	2026-04-07	true	false	false	false	false
10034	alumni	2024-05-13	false	2024-07-30	true	true	true	false	false
10035	campus	2026-03-23	true	2026-04-07	true	false	false	false	false
10036	alumni	2023-05-12	false	2026-01-31	true	false	false	false	false
10037	alumni	2024-06-12	false	2025-08-22	true	true	false	false	false
10038	campus	2024-09-10	true	2026-02-24	true	false	false	false	false
10039	alumni	null	null	2023-03-01	true	true	true	false	true
10040	alumni	2022-06-02	false	2025-03-25	true	true	true	false	false
10041	alumni	2023-05-26	false	2026-02-25	true	false	false	false	false
10042	campus	2026-03-14	true	2026-04-06	true	false	false	false	false
10043	alumni	2024-02-01	false	2025-04-10	true	true	true	false	false
10044	alumni	null	null	2024-03-08	true	true	true	false	true
10045	campus	2026-03-24	true	2026-03-27	true	false	false	false	false
10046	campus	2025-01-27	true	2026-01-15	true	false	false	false	false
10047	alumni	2023-05-28	false	2024-01-04	true	true	true	false	false
10048	campus	2024-05-22	true	2024-08-24	true	true	true	false	false
10049	campus	2025-09-08	true	2025-09-30	true	true	false	false	false
10050	alumni	2024-06-12	false	2024-10-14	true	true	true	false	false
10051	alumni	2024-05-20	false	2024-07-11	true	true	true	false	false
10052	alumni	null	null	null	true	false	false	true	true
10053	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10054	campus	2026-03-18	true	2026-04-06	true	false	false	false	false
10055	campus	2026-04-04	true	2026-04-06	true	false	false	false	false
10056	campus	2026-04-04	true	2026-04-07	true	false	false	false	false
10057	alumni	2025-06-04	false	2025-07-12	true	true	false	false	false
10058	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10059	alumni	2023-02-10	false	2024-03-06	true	true	true	false	false
10060	alumni	2022-03-15	false	2022-10-17	true	true	true	false	false
10061	campus	2024-08-27	true	2025-08-18	true	true	false	false	false
10062	alumni	null	null	2025-08-29	true	true	false	false	true
10063	alumni	null	null	2023-03-16	true	true	true	false	true
10064	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10065	alumni	null	null	2025-12-05	true	false	false	false	true
10066	alumni	null	null	2026-01-10	true	false	false	false	true
10067	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10068	alumni	null	null	2022-07-09	true	true	true	false	true
10069	alumni	null	null	2024-07-19	true	true	true	false	true
10070	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10071	alumni	null	null	2023-07-12	true	true	true	false	true
10072	campus	2024-02-16	true	2024-02-16	true	true	true	false	false
10073	alumni	2023-05-26	false	2025-05-06	true	true	false	false	false
10074	alumni	null	null	null	true	false	false	true	true
10075	campus	2026-03-29	true	2026-04-06	true	false	false	false	false
10076	alumni	2024-05-17	false	2025-10-03	true	true	false	false	false
10077	campus	2023-07-13	true	2023-10-18	true	true	true	false	false
10078	campus	2026-03-19	true	2026-04-06	true	false	false	false	false
10079	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
10080	campus	2026-03-24	true	2026-04-06	true	false	false	false	false
10081	campus	2026-02-04	true	2026-04-05	true	false	false	false	false
10082	campus	2026-02-25	true	2026-02-26	true	false	false	false	false
10083	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10084	alumni	2023-05-16	false	2024-06-28	true	true	true	false	false
10085	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10086	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10087	campus	2022-01-23	false	2026-03-24	false	false	false	false	false
10088	campus	null	true	null	null	false	false	true	true
10089	campus	2025-04-29	true	2026-04-02	true	false	false	false	false
10090	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
10091	alumni	null	null	2022-09-02	true	true	true	false	true
10092	campus	null	null	2026-04-06	true	false	false	false	true
10093	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
10094	campus	2023-07-11	false	2023-08-22	true	true	true	false	false
10095	alumni	2023-05-09	false	2023-06-02	true	true	true	false	false
10096	campus	2026-03-26	true	2026-04-07	true	false	false	false	false
10097	campus	2026-03-05	true	2026-03-24	true	false	false	false	false
10098	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10099	campus	2026-01-19	true	2026-04-06	true	false	false	false	false
10100	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10101	alumni	2022-05-24	false	2025-03-17	true	true	true	false	false
10102	campus	2025-03-30	true	2025-04-28	true	true	false	false	false
10103	alumni	null	null	2023-03-28	true	true	true	false	true
10104	alumni	null	null	null	true	false	false	true	true
10105	campus	null	false	null	null	false	false	true	true
10106	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10107	campus	2026-04-06	true	2026-04-05	true	false	false	false	false
10108	alumni	null	null	2026-04-07	true	false	false	false	true
10109	alumni	2024-06-14	false	2026-03-24	true	false	false	false	false
10110	alumni	2024-05-14	false	2026-01-23	true	false	false	false	false
10111	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10112	alumni	2025-05-12	false	2025-11-17	true	false	false	false	false
10113	campus	2025-02-28	false	null	null	false	false	true	false
10114	campus	2026-02-20	true	2026-04-07	true	false	false	false	false
10115	campus	2024-11-25	true	2024-09-23	true	true	true	false	false
10116	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
10117	campus	2026-02-06	true	2026-04-04	true	false	false	false	false
10118	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10119	campus	2023-05-19	false	null	null	false	false	true	false
10120	campus	2021-09-03	false	null	null	false	false	true	false
10121	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10122	campus	null	false	null	null	false	false	true	true
10123	campus	2026-02-16	true	2026-03-19	true	false	false	false	false
10124	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10125	campus	2025-02-10	false	2026-04-06	true	false	false	false	false
10126	campus	2022-05-10	false	null	null	false	false	true	false
10127	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10128	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10129	alumni	null	null	2025-11-01	true	false	false	false	true
10130	alumni	2023-05-09	false	2023-07-21	true	true	true	false	false
10131	alumni	2022-05-13	false	2023-12-13	true	true	true	false	false
10132	alumni	null	null	null	true	false	false	true	true
10133	campus	2025-04-11	true	2025-08-06	true	true	false	false	false
10134	alumni	2025-06-30	false	2025-10-31	true	false	false	false	false
10135	campus	2025-07-15	true	2025-09-02	true	true	false	false	false
10136	alumni	2022-05-09	false	2025-06-02	true	true	false	false	false
10137	alumni	2022-01-03	false	2026-04-06	true	false	false	false	false
10138	campus	null	true	null	true	false	false	true	true
10139	alumni	null	null	2025-04-15	true	true	true	false	true
10140	alumni	null	null	2026-01-09	true	false	false	false	true
10141	campus	2024-11-14	false	null	null	false	false	true	false
10142	alumni	2022-05-22	false	2025-09-10	true	true	false	false	false
10143	campus	null	false	null	true	false	false	true	true
10144	alumni	null	null	2026-02-25	true	false	false	false	true
10145	alumni	null	null	2022-03-07	true	true	true	false	true
10146	campus	2026-03-24	true	2026-04-02	true	false	false	false	false
10147	campus	2026-01-17	true	2026-04-07	true	false	false	false	false
10148	campus	2023-10-05	true	2023-09-18	true	true	true	false	false
10149	campus	2023-05-24	false	null	null	false	false	true	false
10150	alumni	null	null	2025-07-26	true	true	false	false	true
10151	alumni	null	null	2026-04-05	true	false	false	false	true
10152	alumni	null	null	null	true	false	false	true	true
10153	campus	2026-04-05	true	2026-04-07	true	false	false	false	false
10154	alumni	2022-06-04	false	2025-01-13	true	true	true	false	false
10155	alumni	2023-05-08	false	2026-03-17	true	false	false	false	false
10156	campus	2025-09-01	true	2025-09-08	true	true	false	false	false
10157	alumni	null	null	2026-02-20	true	false	false	false	true
10158	alumni	null	null	2025-03-20	true	true	true	false	true
10159	alumni	2023-05-28	false	2024-12-07	true	true	true	false	false
10160	campus	2015-11-30	false	null	true	false	false	true	false
10161	campus	null	false	null	null	false	false	true	true
10162	campus	2026-04-04	true	2026-04-04	true	false	false	false	false
10163	campus	2026-04-03	true	2026-04-03	true	false	false	false	false
10164	campus	2026-04-04	true	2026-04-06	true	false	false	false	false
10165	alumni	2022-05-09	false	2024-03-26	true	true	true	false	false
10166	campus	2026-03-23	true	2026-04-07	true	false	false	false	false
10167	campus	2026-02-28	true	2026-04-06	true	false	false	false	false
10168	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10169	campus	2026-03-23	true	2026-03-31	true	false	false	false	false
10170	campus	2023-12-19	false	2025-02-02	false	true	true	false	false
10171	alumni	null	null	2025-04-29	true	true	false	false	true
10172	campus	2024-06-26	true	null	true	false	false	true	false
10173	alumni	2023-05-25	false	2024-09-21	true	true	true	false	false
10174	alumni	2025-04-22	false	2025-08-27	true	true	false	false	false
10175	alumni	2022-05-12	false	2022-10-03	true	true	true	false	false
10176	alumni	null	null	2022-10-03	true	true	true	false	true
10177	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
10178	campus	2023-05-05	false	null	null	false	false	true	false
10179	campus	2025-02-22	true	2025-02-19	true	true	true	false	false
10180	campus	2025-06-28	true	2026-03-31	true	false	false	false	false
10181	campus	2026-02-18	true	2026-04-06	true	false	false	false	false
10182	campus	null	null	null	false	false	false	true	true
10183	campus	2022-05-12	false	null	null	false	false	true	false
10184	alumni	2022-05-18	false	2022-05-31	true	true	true	false	false
10185	alumni	null	null	2026-04-02	true	false	false	false	true
10186	alumni	null	null	null	true	false	false	true	true
10187	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10188	alumni	null	null	2022-03-06	true	true	true	false	true
10189	alumni	null	null	2025-10-23	true	false	false	false	true
10190	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
10191	campus	2026-03-18	true	2026-03-18	true	false	false	false	false
10192	alumni	2024-05-21	false	2025-08-11	true	true	false	false	false
10193	alumni	null	null	2026-01-19	true	false	false	false	true
10194	alumni	null	null	2022-06-01	true	true	true	false	true
10195	alumni	2024-06-14	false	2024-11-20	true	true	true	false	false
10196	campus	2024-06-10	false	null	null	false	false	true	false
10197	campus	2022-05-04	false	2026-04-07	true	false	false	false	false
10198	campus	2021-08-31	false	2026-04-07	true	false	false	false	false
10199	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
10200	campus	2026-03-31	true	2026-04-03	true	false	false	false	false
10201	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
10202	campus	null	false	null	null	false	false	true	true
10203	campus	2023-12-15	false	null	null	false	false	true	false
10204	campus	null	null	2026-04-01	true	false	false	false	true
10205	campus	null	null	null	true	false	false	true	true
10206	campus	2026-04-04	true	2026-04-06	true	false	false	false	false
10207	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10208	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
10209	campus	2025-11-21	true	2026-03-08	true	false	false	false	false
10210	campus	2026-03-09	true	2026-04-06	true	false	false	false	false
10211	alumni	2025-05-29	false	2026-03-24	true	false	false	false	false
10212	alumni	2025-05-21	false	2026-03-19	true	false	false	false	false
10213	campus	2026-02-25	true	2026-04-06	true	false	false	false	false
10214	campus	2023-03-03	false	2025-02-25	false	true	true	false	false
10215	alumni	2023-05-08	false	2023-09-01	true	true	true	false	false
10216	campus	2026-02-04	true	2026-04-06	true	false	false	false	false
10217	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10218	alumni	2022-06-07	false	2025-05-02	true	true	false	false	false
10219	alumni	2023-03-23	false	2025-09-29	true	true	false	false	false
10220	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
10221	alumni	2023-05-08	false	2025-07-23	true	true	false	false	false
10222	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10223	alumni	2022-05-07	false	2024-04-08	true	true	true	false	false
10224	campus	2026-03-24	true	2026-04-07	true	false	false	false	false
10225	campus	null	null	null	true	false	false	true	true
10226	campus	null	null	null	false	false	false	true	true
10227	alumni	2025-05-13	false	2026-04-02	true	false	false	false	false
10228	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
10229	alumni	2022-05-09	false	2026-03-11	true	false	false	false	false
10230	alumni	null	null	2026-01-27	true	false	false	false	true
10231	campus	2026-03-16	true	2026-03-16	true	false	false	false	false
10232	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
10233	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10234	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10235	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10236	alumni	2022-05-10	false	2023-04-07	true	true	true	false	false
10237	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10238	alumni	null	null	null	true	false	false	true	true
10239	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10240	alumni	null	null	2024-10-17	true	true	true	false	true
10241	campus	2023-10-21	false	2025-09-21	true	true	false	false	false
10242	alumni	2022-05-10	false	2025-11-09	true	false	false	false	false
10243	campus	2026-03-23	true	2026-04-05	true	false	false	false	false
10244	campus	2026-03-31	true	2026-04-06	true	false	false	false	false
10245	campus	null	false	null	false	false	false	true	true
10246	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10247	alumni	null	null	2026-03-30	true	false	false	false	true
10248	campus	2026-03-05	true	2026-04-06	true	false	false	false	false
10249	campus	2026-02-20	true	2026-04-06	true	false	false	false	false
10250	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10251	campus	2026-02-18	true	2026-03-09	true	false	false	false	false
10252	alumni	2022-05-09	false	2024-12-08	true	true	true	false	false
10253	alumni	null	null	2024-02-05	true	true	true	false	true
10254	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
10255	alumni	2025-05-12	true	2025-08-28	true	true	false	false	false
10256	alumni	2024-05-29	false	2025-10-20	true	false	false	false	false
10257	campus	2025-09-07	true	2026-03-14	true	false	false	false	false
10258	campus	2024-02-02	true	2024-06-19	true	true	true	false	false
10259	alumni	2022-06-01	false	2026-03-06	true	false	false	false	false
10260	campus	2023-03-21	true	null	true	false	false	true	false
10261	campus	2023-05-08	false	null	null	false	false	true	false
10262	alumni	null	null	2026-03-05	true	false	false	false	true
10263	campus	2024-03-28	true	2024-04-02	true	true	true	false	false
10264	alumni	null	null	2022-02-03	true	true	true	false	true
10265	campus	2023-11-15	false	2024-01-04	true	true	true	false	false
10266	campus	null	null	2026-04-06	true	false	false	false	true
10267	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
10268	alumni	null	null	2023-06-16	true	true	true	false	true
10269	alumni	2022-05-10	false	2023-08-24	true	true	true	false	false
10270	alumni	2022-05-18	false	2023-05-08	true	true	true	false	false
10271	campus	2026-03-31	true	2026-04-05	true	false	false	false	false
10272	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
10273	alumni	null	null	2025-04-20	true	true	false	false	true
10274	campus	2026-01-20	true	2026-04-06	true	false	false	false	false
10275	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10276	campus	2025-09-05	true	2026-02-25	true	false	false	false	false
10277	alumni	2024-06-06	false	2025-10-08	true	true	false	false	false
10278	campus	2026-03-11	true	2026-04-07	true	false	false	false	false
10279	alumni	null	null	2026-03-24	true	false	false	false	true
10280	campus	2021-11-17	false	2024-08-29	true	true	true	false	false
10281	alumni	2023-05-15	false	2026-02-10	true	false	false	false	false
10282	alumni	null	null	2023-05-25	true	true	true	false	true
10283	campus	null	false	null	null	false	false	true	true
10284	campus	null	null	null	true	false	false	true	true
10285	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
10286	campus	null	false	null	null	false	false	true	true
10287	campus	null	false	null	true	false	false	true	true
10288	campus	2024-01-17	true	2023-06-07	true	true	true	false	false
10289	campus	2021-12-10	false	null	null	false	false	true	false
10290	campus	2022-11-12	true	2023-06-12	true	true	true	false	false
10291	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
10292	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
10293	campus	2022-06-07	false	2026-04-05	false	false	false	false	false
10294	alumni	2025-05-12	false	2025-09-18	true	true	false	false	false
10295	campus	2023-05-04	true	null	null	false	false	true	false
10296	campus	2022-07-08	false	null	null	false	false	true	false
10297	alumni	2022-05-09	false	2023-02-04	true	true	true	false	false
10298	alumni	2022-07-01	false	2023-07-07	true	true	true	false	false
10299	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
10300	alumni	null	null	2026-03-25	true	false	false	false	true
10301	alumni	null	null	2022-04-04	true	true	true	false	true
10302	campus	2026-03-22	true	2026-04-01	true	false	false	false	false
10303	alumni	null	null	2023-04-07	true	true	true	false	true
10304	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
10305	campus	2026-04-08	true	2026-04-03	true	false	false	false	false
10306	campus	2025-11-30	false	2025-12-16	true	false	false	false	false
10307	alumni	2024-05-16	false	2024-09-25	true	true	true	false	false
10308	campus	null	null	2026-04-07	true	false	false	false	true
10309	campus	2026-04-08	true	2026-04-07	true	false	false	false	false
10310	alumni	null	null	2024-07-07	true	true	true	false	true
10311	alumni	null	null	2022-09-08	true	true	true	false	true
10312	alumni	null	null	2026-03-10	true	false	false	false	true
10313	alumni	2025-05-21	false	2026-02-19	true	false	false	false	false
