accountType,accountId,enabledInPeopleSoft,enabledInEntraMicrosoft,unusedEntraMicrosoft6Months,unusedEntraMicrosoft12Months,neverUsedEntraMicrosoft,neverUsedPeopleSoft
campus,8714,false,false,false,false,true,false
campus,8715,true,true,false,false,false,false
alumni,8716,false,true,true,true,false,true
campus,8717,true,true,false,false,false,false
campus,8718,false,false,true,true,false,false
alumni,8719,false,true,true,true,false,false
alumni,8720,false,true,false,false,false,false
campus,8721,true,false,false,false,false,false
alumni,8722,false,true,true,false,false,false
campus,8723,true,true,false,false,false,false
alumni,8724,false,true,true,true,false,true
alumni,8726,false,true,false,false,false,false
alumni,8727,false,true,false,false,false,false
alumni,8728,false,true,true,false,false,true
campus,8729,true,true,false,false,false,false
alumni,8730,false,true,true,false,false,true
campus,8731,false,false,false,false,true,false
campus,8732,true,true,false,false,false,false
campus,8733,true,true,false,false,false,false
campus,8734,true,true,false,false,false,false
campus,8735,true,true,false,false,false,false
alumni,8736,false,true,true,true,false,false
campus,8737,false,true,false,false,false,true
campus,8738,true,true,false,false,false,false
campus,8739,true,true,false,false,false,false
alumni,8740,false,true,true,false,false,true
campus,8741,true,true,false,false,true,true
campus,8742,true,true,false,false,false,false
campus,8743,true,true,false,false,false,false
alumni,8744,false,true,true,true,false,true
campus,8745,true,true,false,false,false,false
alumni,8746,false,true,true,true,false,false
campus,8747,false,false,false,false,true,true
alumni,8748,false,true,false,false,false,true
campus,8749,true,false,true,true,false,false
alumni,8750,false,true,true,false,false,false
campus,8752,true,true,false,false,false,false
campus,8753,true,true,false,false,false,false
campus,8754,true,true,false,false,false,false
alumni,8755,false,true,true,true,false,false
campus,8756,false,false,false,false,false,false
campus,8757,true,true,false,false,false,false
campus,8758,false,false,false,false,true,true
campus,8759,true,false,false,false,true,false
campus,8760,true,true,false,false,false,false
campus,8761,true,true,false,false,false,false
campus,8762,true,true,true,false,false,false
campus,8763,true,false,true,false,false,false
campus,8764,true,true,false,false,false,false
alumni,8765,false,true,true,true,false,true
campus,8766,true,true,true,false,false,false
campus,8767,true,true,false,false,false,false
alumni,8768,false,true,true,true,false,false
alumni,8769,false,true,false,false,true,true
campus,8770,true,true,false,false,false,false
campus,8771,true,true,true,true,false,false
campus,8772,true,true,false,false,false,false
campus,8773,true,true,true,false,false,false
alumni,8774,false,true,false,false,false,true
alumni,8775,false,true,true,true,false,false
campus,8777,true,true,false,false,false,false
alumni,8778,false,true,false,false,false,true
alumni,8779,false,true,true,true,false,false
alumni,8780,false,true,true,false,false,true
campus,8781,true,true,true,false,false,false
alumni,8782,false,true,true,true,false,false
alumni,8783,false,true,true,false,false,false
campus,8784,true,true,false,false,false,false
campus,8785,false,false,false,false,true,false
alumni,8786,false,true,true,true,false,true
alumni,8787,false,true,true,false,false,true
campus,8788,true,true,true,false,false,true
campus,8789,true,false,true,false,false,false
alumni,8790,false,true,true,true,false,false
alumni,8791,false,true,true,true,false,false
alumni,8792,false,true,false,false,true,true
alumni,8793,false,true,false,false,false,false
alumni,8794,false,true,false,false,false,true
campus,8795,true,true,false,false,false,false
campus,8796,true,true,false,false,false,false
alumni,8797,false,true,true,true,false,false
campus,8798,false,false,true,true,false,false
alumni,8799,false,true,false,false,false,true
campus,8800,true,true,false,false,false,false
campus,8801,false,false,false,false,true,false
alumni,8802,false,true,true,true,false,true
campus,8803,true,true,false,false,false,false
campus,8804,true,true,false,false,false,false
campus,8805,true,true,false,false,false,false
campus,8806,false,false,false,false,true,false
campus,8807,false,true,true,false,false,false
campus,8808,true,true,false,false,false,false
campus,8809,true,true,false,false,false,false
alumni,8810,false,true,true,true,false,true
campus,8811,true,false,false,false,true,false
alumni,8812,false,true,false,false,true,true
alumni,8813,false,true,false,false,false,false
campus,8814,false,false,false,false,true,false
campus,8815,false,true,false,false,false,true
campus,8816,true,true,false,false,false,false
alumni,8817,false,true,true,true,false,true
campus,8818,true,true,false,false,false,false
campus,8819,true,true,false,false,false,false
campus,8820,false,false,false,false,true,true
alumni,8821,false,true,true,true,false,false
campus,8822,true,true,false,false,false,false
campus,8823,true,true,false,false,false,false
alumni,8824,false,true,false,false,false,false
alumni,8825,false,true,false,false,false,false
alumni,8826,false,true,false,false,false,true
campus,8827,true,true,false,false,false,false
alumni,8828,false,true,true,true,false,true
campus,8829,true,true,false,false,false,false
campus,8830,true,true,true,false,false,false
campus,8831,false,true,false,false,true,true
campus,8832,true,true,false,false,false,false
campus,8833,true,true,true,true,false,false
alumni,8834,false,true,false,false,false,false
alumni,8835,false,true,true,true,false,true
campus,8836,true,true,true,true,false,false
alumni,8837,false,true,false,false,false,false
campus,8838,false,false,false,false,true,false
campus,8839,true,true,false,false,false,false
alumni,8840,false,true,false,false,false,true
campus,8841,false,false,false,false,true,true
campus,8842,false,false,false,false,false,true
campus,8843,false,false,true,true,false,true
campus,8844,true,true,false,false,false,false
campus,8845,true,true,false,false,false,false
campus,8846,true,true,false,false,false,false
alumni,8847,false,true,false,false,false,false
alumni,8848,false,true,false,false,true,true
alumni,8849,false,true,true,true,false,false
alumni,8850,false,true,true,true,false,false
campus,8851,true,true,false,false,false,false
campus,8852,true,true,false,false,false,false
alumni,8853,false,true,true,true,false,true
alumni,8854,false,true,true,true,false,false
campus,8855,false,false,true,true,false,false
alumni,8856,false,true,true,false,false,false
campus,8857,true,true,false,false,false,false
campus,8858,true,true,false,false,false,false
campus,8859,true,true,false,false,false,false
alumni,8860,false,true,false,false,true,true
alumni,8862,false,true,true,true,false,false
campus,8863,true,true,true,true,false,false
campus,8864,true,true,false,false,false,false
campus,8865,false,false,true,true,false,false
alumni,8866,false,true,true,false,false,false
alumni,8867,false,true,false,false,true,true
alumni,8868,false,true,true,true,false,false
alumni,8869,false,true,true,true,false,false
alumni,8870,false,true,false,false,false,true
alumni,8871,false,true,false,false,false,false
campus,8872,true,true,true,true,false,false
campus,8873,true,false,false,false,true,false
campus,8874,false,true,false,false,true,true
campus,8875,true,true,false,false,false,false
campus,8876,true,true,false,false,false,false
campus,8877,true,true,false,false,false,false
alumni,8878,false,true,true,true,false,false
campus,8879,false,false,true,false,false,false
campus,8880,true,true,false,false,false,false
alumni,8881,false,true,true,true,false,true
campus,8882,true,true,false,false,false,false
campus,8883,true,true,false,false,false,false
alumni,8884,false,true,false,false,false,true
alumni,8885,false,true,false,false,true,true
campus,8886,true,true,true,true,false,false
alumni,8887,false,true,false,false,false,false
campus,8888,true,true,false,false,true,true
campus,8889,false,false,true,true,false,false
alumni,8890,false,true,true,true,false,false
campus,8891,true,true,false,false,false,false
campus,8892,false,true,false,false,true,true
campus,8893,false,true,false,false,true,true
campus,8894,true,true,false,false,false,false
campus,8895,true,true,false,false,false,false
campus,8896,false,false,false,false,true,true
campus,8897,false,false,false,false,true,true
campus,8898,true,true,false,false,false,false
campus,8899,true,true,true,true,false,false
alumni,8900,false,true,true,true,false,false
alumni,8901,false,true,true,true,false,false
campus,8902,true,true,false,false,false,false
campus,8903,false,false,false,false,true,false
campus,8904,true,true,true,true,false,false
campus,8905,true,true,false,false,false,false
alumni,8906,false,true,true,true,false,false
campus,8907,false,false,false,false,true,false
campus,8908,true,true,false,false,false,false
campus,8909,false,true,false,false,false,true
campus,8910,true,true,false,false,false,false
campus,8911,true,true,false,false,false,false
campus,8912,true,true,false,false,false,false
campus,8913,true,true,false,false,false,false
campus,8914,true,true,false,false,false,false
campus,8915,true,true,true,true,false,false
alumni,8916,false,true,true,true,false,false
campus,8917,false,false,true,false,false,false
alumni,8918,false,true,true,true,false,true
campus,8919,false,false,false,false,false,true
campus,8920,true,true,false,false,true,true
alumni,8921,false,true,true,true,false,false
alumni,8922,false,true,false,false,false,true
campus,8923,true,true,false,false,false,false
campus,8924,true,true,false,false,false,false
campus,8925,true,true,false,false,false,false
campus,8926,true,true,false,false,false,false
alumni,8927,false,true,true,true,false,false
alumni,8928,false,true,false,false,false,false
alumni,8929,false,true,true,true,false,true
alumni,8930,false,true,true,true,false,false
campus,8931,true,true,false,false,false,false
campus,8932,true,true,false,false,false,false
campus,8933,false,false,false,false,true,false
campus,8934,true,true,false,false,false,false
alumni,8935,false,true,false,false,false,false
campus,8936,false,false,false,false,true,false
alumni,8937,false,true,true,true,false,true
alumni,8938,false,true,true,true,false,true
campus,8939,true,true,true,false,false,false
campus,8940,true,true,false,false,false,false
alumni,8941,false,true,false,false,false,true
campus,8942,true,true,false,false,false,false
campus,8943,true,true,false,false,false,false
alumni,8944,false,true,true,true,false,true
campus,8945,true,true,false,false,false,false
campus,8946,true,true,false,false,false,false
campus,8947,true,true,false,false,false,false
alumni,8948,false,true,true,true,false,true
alumni,8949,false,true,false,false,false,true
alumni,8950,false,true,false,false,false,true
campus,8951,true,true,true,false,false,false
campus,8952,true,true,false,false,false,false
campus,8953,true,true,true,true,false,false
campus,8954,true,true,false,false,false,false
campus,8955,true,true,false,false,false,false
campus,8956,true,true,false,false,false,false
alumni,8957,false,true,false,false,false,false
campus,8958,true,true,false,false,false,false
campus,8959,true,true,false,false,false,false
campus,8960,true,true,true,true,false,false
campus,8961,true,true,false,false,false,false
alumni,8962,false,true,true,true,false,false
campus,8963,true,true,false,false,false,false
alumni,8964,false,true,false,false,false,true
alumni,8965,false,true,true,true,false,true
alumni,8966,false,true,true,true,false,false
campus,8967,true,true,false,false,false,false
campus,8968,true,true,false,false,false,false
alumni,8969,false,true,true,true,false,true
campus,8970,false,true,true,true,false,false
alumni,8971,false,true,true,true,false,true
campus,8972,true,true,false,false,false,false
alumni,8973,false,true,false,false,false,false
campus,8974,true,true,false,false,false,false
campus,8975,false,false,false,false,true,true
campus,8976,true,true,false,false,false,false
campus,8977,true,true,false,false,false,false
campus,8978,false,false,true,true,false,false
alumni,8979,false,true,true,true,false,false
alumni,8980,false,true,false,false,true,true
campus,8981,true,true,true,false,false,false
alumni,8982,false,true,true,true,false,true
campus,8983,true,true,false,false,false,false
alumni,8984,false,true,false,false,false,false
alumni,8985,false,true,false,false,false,false
alumni,8986,false,true,true,false,false,false
alumni,8987,false,true,true,true,false,false
alumni,8988,false,true,true,false,false,true
campus,8989,true,true,false,false,false,false
alumni,8990,false,true,false,false,false,false
campus,8991,true,false,false,false,false,false
alumni,8992,false,true,false,false,false,true
alumni,8993,false,true,true,false,false,false
alumni,8994,false,true,false,false,false,true
campus,8995,false,false,false,false,true,true
campus,8996,false,true,false,false,true,true
campus,8997,false,false,false,false,true,true
campus,8998,true,true,false,false,false,false
campus,8999,false,true,true,false,false,false
campus,9000,true,true,false,false,false,false
campus,9001,false,true,true,true,false,false
campus,9002,true,true,false,false,false,false
campus,9003,false,false,false,false,true,true
alumni,9004,false,true,false,false,false,false
campus,9005,true,true,true,true,false,false
campus,9006,false,false,false,false,true,false
campus,9007,true,true,false,false,false,false
campus,9008,true,true,true,true,false,false
campus,9009,true,true,false,false,false,false
alumni,9010,true,true,true,false,false,false
campus,9011,true,true,true,true,false,false
alumni,9012,false,true,true,true,false,true
alumni,9013,false,true,false,false,false,true
alumni,9014,false,true,true,true,false,true
campus,9015,true,true,false,false,false,false
campus,9016,true,true,false,false,false,false
campus,9017,true,true,false,false,false,false
campus,9018,true,false,true,true,false,false
alumni,9019,false,true,true,true,false,false
alumni,9021,false,true,true,false,false,false
alumni,9022,false,true,true,true,false,false
alumni,9023,false,true,false,false,true,true
alumni,9024,false,true,false,false,false,false
alumni,9025,false,true,true,true,false,true
campus,9026,true,true,true,false,false,false
campus,9027,true,true,true,true,false,false
campus,9028,true,true,false,false,false,false
campus,9030,false,true,false,false,false,true
campus,9031,true,true,false,false,false,false
alumni,9032,false,true,false,false,false,false
campus,9033,true,true,false,false,true,true
alumni,9034,false,true,true,false,false,false
alumni,9035,false,true,true,false,false,false
campus,9036,false,false,false,false,true,true
campus,9037,false,false,false,false,true,true
campus,9038,true,false,false,false,true,false
alumni,9039,false,true,true,false,false,false
campus,9040,true,true,false,false,false,false
alumni,9041,false,true,false,false,true,true
alumni,9042,false,true,false,false,false,true
campus,9044,false,true,true,false,false,true
campus,9045,true,false,false,false,true,false
campus,9046,false,true,false,false,true,true
campus,9048,true,false,false,false,true,true
campus,9049,true,true,false,false,false,false
campus,9050,false,false,false,false,true,false
campus,9051,true,true,false,false,false,false
campus,9052,false,false,false,false,false,true
campus,9054,false,false,false,false,true,false
campus,9055,false,true,false,false,true,true
campus,9056,true,true,false,false,false,false
campus,9057,true,true,false,false,false,false
alumni,9058,false,true,true,false,false,true
alumni,9059,false,true,false,false,true,true
campus,9060,true,true,false,false,false,false
alumni,9061,false,true,true,true,false,false
alumni,9062,false,true,true,true,false,true
campus,9063,false,true,true,false,false,true
campus,9064,true,true,true,true,false,false
campus,9065,true,true,false,false,false,false
campus,9066,true,true,false,false,false,false
campus,9067,true,true,false,false,false,false
campus,9068,true,true,true,true,false,false
campus,9069,true,true,false,false,false,false
campus,9070,true,true,false,false,false,false
campus,9071,true,true,false,false,false,false
alumni,9072,false,true,false,false,true,true
campus,9073,true,true,false,false,false,false
campus,9074,false,false,true,false,false,false
campus,9075,false,true,false,false,true,true
campus,9076,false,false,false,false,true,false
campus,9077,false,false,false,false,true,false
campus,9078,true,true,false,false,false,false
campus,9079,false,true,false,false,false,true
campus,9080,true,true,false,false,false,false
alumni,9081,false,true,true,true,false,false
campus,9082,true,true,true,true,false,false
campus,9083,true,true,false,false,true,true
alumni,9084,false,true,true,false,false,false
campus,9085,true,true,false,false,false,false
alumni,9086,false,true,true,false,false,false
campus,9087,false,false,false,false,true,true
alumni,9088,false,true,true,true,false,false
campus,9089,true,true,false,false,false,false
alumni,9090,false,true,false,false,false,false
alumni,9091,false,true,true,false,false,false
alumni,9092,false,true,false,false,true,true
alumni,9093,false,true,true,false,false,false
campus,9094,true,true,false,false,false,false
alumni,9095,false,true,true,true,false,true
alumni,9096,false,true,true,true,false,true
alumni,9097,false,true,true,true,false,false
campus,9098,true,true,false,false,false,false
alumni,9099,false,true,true,true,false,false
alumni,9100,false,true,true,true,false,true
campus,9101,true,true,false,false,true,true
alumni,9102,false,true,false,false,true,true
alumni,9103,false,true,true,true,false,false
alumni,9104,false,true,true,true,false,true
alumni,9105,false,true,true,true,false,true
alumni,9106,false,true,true,false,false,false
campus,9107,true,true,false,false,false,false
campus,9108,true,true,false,false,false,false
campus,9109,true,true,false,false,false,false
campus,9110,true,true,false,false,false,false
campus,9111,true,true,true,false,false,false
campus,9112,false,false,false,false,true,false
alumni,9113,false,true,true,false,false,false
campus,9114,true,true,false,false,false,false
campus,9115,true,true,false,false,false,false
campus,9116,true,true,false,false,false,false
campus,9117,false,false,true,true,false,false
alumni,9118,false,true,true,true,false,true
campus,9119,true,true,false,false,false,false
alumni,9120,false,true,false,false,false,false
campus,9121,true,true,false,false,false,false
campus,9122,true,true,false,false,false,false
campus,9123,true,true,false,false,false,false
campus,9124,true,true,false,false,false,false
campus,9125,true,true,false,false,false,false
campus,9126,true,true,true,false,false,false
campus,9127,true,true,false,false,false,false
campus,9128,true,true,false,false,false,false
campus,9129,true,true,false,false,false,false
campus,9130,true,true,false,false,false,false
campus,9131,true,true,false,false,false,false
campus,9132,true,true,true,false,false,false
campus,9133,true,true,false,false,true,true
campus,9134,false,false,false,false,false,false
campus,9135,false,false,false,false,false,false
campus,9136,false,false,false,false,false,false
alumni,9137,false,true,true,true,false,false
campus,9138,true,true,true,true,false,false
alumni,9139,false,true,true,true,false,true
campus,9140,true,true,false,false,false,false
campus,9141,true,true,false,false,false,false
campus,9142,true,true,false,false,false,false
campus,9143,true,true,false,false,false,false
campus,9144,true,true,false,false,false,false
campus,9145,true,true,true,true,false,false
alumni,9146,false,true,false,false,false,false
alumni,9147,false,true,true,false,false,true
campus,9148,false,true,false,false,false,false
alumni,9149,false,true,true,true,false,false
alumni,9150,false,true,false,false,false,true
alumni,9151,false,true,true,false,false,false
alumni,9152,false,true,false,false,true,true
campus,9153,true,true,false,false,false,false
campus,9154,false,false,true,true,false,false
campus,9155,true,true,false,false,false,false
alumni,9156,false,true,true,true,false,false
campus,9157,true,false,false,false,true,false
campus,9158,true,true,true,false,false,false
alumni,9159,false,true,true,true,false,false
campus,9160,false,true,true,true,false,false
alumni,9161,false,true,true,true,false,false
alumni,9162,false,true,true,true,false,false
campus,9163,false,true,false,false,false,true
campus,9164,true,true,false,false,false,false
campus,9165,false,true,true,true,false,false
alumni,9166,false,true,true,false,false,false
alumni,9167,false,true,true,true,false,false
alumni,9168,false,true,false,false,false,false
campus,9169,true,true,false,false,false,false
alumni,9170,false,true,true,true,false,true
campus,9171,true,true,true,true,false,false
campus,9172,true,true,false,false,false,false
alumni,9173,false,true,false,false,false,true
campus,9174,true,true,true,true,false,false
campus,9175,true,true,true,true,false,false
alumni,9176,false,true,false,false,false,true
campus,9177,true,true,true,true,false,false
alumni,9178,false,true,true,true,false,true
campus,9179,false,false,true,true,false,false
campus,9180,true,true,false,false,false,false
alumni,9181,false,true,false,false,false,false
alumni,9182,false,true,false,false,true,true
campus,9183,true,true,false,false,false,false
campus,9184,true,true,false,false,false,false
alumni,9185,false,true,true,true,false,true
campus,9186,false,false,false,false,true,false
campus,9187,true,true,false,false,false,false
campus,9188,true,true,false,false,false,false
campus,9189,true,true,false,false,false,false
campus,9190,true,true,false,false,false,false
campus,9191,false,false,false,false,true,true
alumni,9192,false,true,false,false,false,false
campus,9193,true,true,false,false,false,false
campus,9194,false,false,true,false,false,true
alumni,9195,false,true,true,true,false,false
campus,9196,true,true,false,false,false,false
alumni,9197,false,true,false,false,false,true
campus,9198,true,true,false,false,false,false
campus,9199,false,false,false,false,true,true
alumni,9200,false,true,false,false,false,false
campus,9201,true,true,true,true,false,false
campus,9202,true,true,true,true,false,false
alumni,9203,false,true,true,true,false,false
campus,9204,true,true,false,false,false,false
campus,9205,true,true,false,false,false,false
campus,9206,true,true,true,true,false,false
campus,9207,true,true,false,false,false,false
campus,9208,true,true,false,false,false,false
campus,9209,true,true,false,false,false,false
campus,9210,true,true,false,false,false,false
campus,9211,false,true,false,false,false,true
campus,9212,false,false,false,false,false,true
campus,9213,false,true,false,false,false,false
campus,9214,true,true,false,false,false,false
campus,9215,false,false,false,false,false,false
campus,9216,true,true,false,false,false,false
campus,9217,false,false,false,false,true,false
campus,9218,false,true,false,false,false,true
campus,9219,false,true,false,false,false,true
campus,9220,false,true,false,false,false,true
campus,9221,false,false,false,false,true,false
campus,9222,false,false,false,false,false,true
campus,9223,false,false,false,false,true,false
campus,9224,false,false,false,false,true,false
campus,9225,true,true,false,false,false,false
campus,9226,true,true,false,false,false,false
campus,9227,true,true,false,false,false,false
campus,9228,true,true,false,false,false,false
campus,9229,false,false,false,false,true,false
campus,9230,true,true,false,false,false,false
campus,9231,true,true,false,false,false,false
campus,9232,true,true,false,false,false,false
alumni,9233,false,true,true,true,false,false
campus,9234,true,true,false,false,false,false
campus,9235,true,true,false,false,false,false
campus,9236,false,false,false,false,true,true
campus,9237,true,true,true,true,false,false
campus,9238,true,true,false,false,false,false
campus,9239,true,true,false,false,false,false
alumni,9240,false,true,false,false,false,false
alumni,9241,false,true,true,true,false,true
alumni,9242,false,true,true,true,false,false
campus,9243,true,true,false,false,false,false
campus,9244,false,false,false,false,true,false
alumni,9245,false,true,true,true,false,true
campus,9246,false,false,false,false,true,false
campus,9247,false,false,false,false,false,false
campus,9248,true,true,false,false,false,false
campus,9249,false,true,true,true,false,false
campus,9250,true,true,false,false,false,false
campus,9251,true,true,false,false,false,false
campus,9252,true,true,false,false,false,false
alumni,9253,false,true,true,true,false,false
alumni,9254,false,true,true,true,false,true
alumni,9255,false,true,true,false,false,true
campus,9256,true,true,false,false,false,false
campus,9257,false,false,false,false,true,true
campus,9258,false,true,false,false,false,false
alumni,9259,false,true,true,true,false,false
campus,9260,true,true,false,false,false,false
alumni,9261,false,true,false,false,false,false
alumni,9262,false,true,true,true,false,false
alumni,9263,false,true,false,false,false,false
campus,9265,true,true,false,false,false,false
campus,9266,true,true,false,false,false,false
campus,9267,false,false,true,false,false,true
campus,9268,true,true,false,false,false,false
campus,9269,true,true,false,false,false,false
campus,9270,true,true,false,false,false,false
campus,9271,false,false,false,false,true,false
campus,9272,true,true,false,false,false,false
campus,9273,true,true,false,false,false,false
campus,9274,true,true,false,false,false,false
campus,9275,true,true,false,false,false,false
campus,9276,true,true,false,false,false,false
campus,9277,false,false,false,false,true,false
campus,9278,true,true,true,true,false,false
campus,9279,true,true,true,true,false,false
campus,9280,true,true,false,false,false,false
alumni,9281,false,true,false,false,true,true
alumni,9282,false,true,true,true,false,false
campus,9283,true,true,false,false,false,false
alumni,9284,false,true,true,true,false,false
campus,9285,true,true,true,false,false,false
alumni,9286,false,true,true,true,false,true
campus,9287,true,true,false,false,true,false
alumni,9288,false,true,false,false,false,false
campus,9289,true,true,false,false,false,false
campus,9290,true,true,true,true,false,false
campus,9291,false,false,false,false,true,false
alumni,9292,false,true,true,true,false,true
alumni,9293,false,true,true,true,false,true
alumni,9294,false,true,true,true,false,false
alumni,9295,false,true,true,false,false,false
alumni,9296,false,true,true,true,false,false
alumni,9297,false,true,true,false,false,false
alumni,9298,false,true,true,false,false,false
alumni,9299,false,true,true,true,false,false
alumni,9300,false,true,false,false,false,false
alumni,9301,false,true,false,false,true,true
campus,9302,false,false,false,false,true,true
alumni,9303,false,true,false,false,false,false
alumni,9304,false,true,true,false,false,false
campus,9305,false,true,true,true,false,true
campus,9306,false,false,true,true,false,false
campus,9307,true,true,false,false,false,false
campus,9308,true,true,false,false,false,false
alumni,9309,false,true,true,true,false,true
campus,9310,true,true,false,false,false,false
alumni,9311,false,true,false,false,false,false
campus,9312,true,true,false,false,false,false
campus,9314,false,false,false,false,true,true
campus,9315,false,false,false,false,true,true
alumni,9316,false,true,false,false,false,false
campus,9317,false,false,false,false,true,true
campus,9318,false,true,true,true,false,true
campus,9319,false,false,true,true,false,true
campus,9320,false,false,false,false,true,true
campus,9321,true,true,false,false,false,false
campus,9322,true,true,false,false,false,false
campus,9323,true,true,false,false,false,false
alumni,9324,false,true,false,false,false,false
campus,9325,true,false,false,false,true,false
alumni,9326,false,true,false,false,false,false
campus,9327,true,true,false,false,false,false
campus,9328,true,true,false,false,false,false
alumni,9329,false,true,false,false,false,true
alumni,9330,false,true,true,true,false,true
alumni,9331,false,true,true,true,false,false
campus,9332,true,true,false,false,false,false
campus,9333,true,false,true,false,false,false
campus,9334,true,true,false,false,false,false
campus,9335,false,true,false,false,false,false
campus,9336,false,false,false,false,true,true
campus,9337,false,true,false,false,false,true
campus,9338,false,true,false,false,false,false
campus,9339,true,true,false,false,false,false
campus,9340,false,false,false,false,true,false
campus,9341,false,true,false,false,false,false
campus,9342,false,false,true,true,false,false
campus,9343,false,false,true,true,false,true
campus,9344,true,true,false,false,false,false
campus,9345,false,true,false,false,true,true
campus,9346,false,true,false,false,false,true
alumni,9347,false,true,true,true,false,true
alumni,9348,false,true,true,true,false,false
alumni,9349,false,true,false,false,false,false
campus,9350,true,true,false,false,false,false
alumni,9351,false,true,true,true,false,false
campus,9352,true,true,true,true,false,false
campus,9353,false,false,false,false,true,false
campus,9354,false,false,false,false,true,false
campus,9355,true,true,false,false,false,false
campus,9356,true,true,false,false,false,false
campus,9357,true,true,false,false,false,false
campus,9358,true,false,false,false,false,false
campus,9359,true,true,true,true,false,false
alumni,9360,false,true,true,true,false,false
alumni,9361,false,true,false,false,true,true
alumni,9362,false,true,true,false,false,false
campus,9363,true,true,false,false,false,false
campus,9364,true,true,false,false,false,false
alumni,9365,false,true,false,false,false,false
alumni,9366,false,true,false,false,false,false
campus,9367,true,true,true,true,false,false
alumni,9368,false,true,false,false,false,false
alumni,9369,false,true,false,false,false,false
alumni,9370,false,true,true,false,false,true
campus,9371,true,true,false,false,false,false
campus,9372,true,true,false,false,false,false
alumni,9373,false,true,true,true,false,true
alumni,9374,false,true,true,true,false,false
campus,9375,true,true,false,false,false,false
alumni,9376,false,true,false,false,false,false
campus,9377,true,true,true,false,false,false
alumni,9378,false,true,false,false,false,true
alumni,9379,false,true,true,true,false,true
campus,9380,true,true,false,false,false,false
campus,9381,true,true,false,false,false,false
campus,9382,false,true,true,true,false,false
campus,9383,true,true,false,false,false,false
alumni,9384,false,true,true,true,false,true
alumni,9385,false,true,true,true,false,false
campus,9386,true,false,true,false,false,false
campus,9387,true,true,true,false,false,false
campus,9388,false,true,true,false,false,false
campus,9389,true,true,false,false,false,false
campus,9390,true,true,false,false,false,false
campus,9391,true,true,false,false,false,false
alumni,9392,false,true,true,true,false,true
campus,9393,true,true,false,false,false,false
alumni,9394,false,true,false,false,true,true
campus,9395,false,true,false,false,false,true
campus,9396,true,true,false,false,false,false
alumni,9397,false,true,false,false,false,false
alumni,9398,false,true,true,true,false,false
alumni,9399,false,true,false,false,false,true
campus,9400,false,true,false,false,true,true
campus,9401,false,true,false,false,false,true
campus,9402,false,true,false,false,true,true
alumni,9403,false,true,true,true,false,true
campus,9404,true,true,false,false,false,false
alumni,9405,false,true,true,false,false,false
campus,9406,true,true,false,false,false,false
campus,9407,true,true,false,false,false,false
campus,9408,true,true,false,false,false,false
campus,9409,true,true,false,false,false,false
campus,9410,true,true,false,false,false,false
campus,9411,true,true,false,false,false,false
campus,9412,true,true,false,false,false,false
alumni,9413,false,true,false,false,false,true
alumni,9414,false,true,true,true,false,false
campus,9415,true,true,true,false,false,false
alumni,9416,false,true,true,true,false,true
alumni,9417,false,true,false,false,true,true
campus,9418,false,false,false,false,true,true
campus,9419,true,true,true,false,false,false
alumni,9420,false,true,false,false,false,true
campus,9421,true,true,false,false,false,false
alumni,9422,false,true,true,false,false,false
alumni,9423,false,true,true,true,false,false
campus,9424,true,false,false,false,false,false
campus,9425,false,true,false,false,false,false
alumni,9426,false,true,false,false,false,false
alumni,9427,false,true,true,true,false,false
campus,9428,true,true,false,false,false,false
campus,9429,false,true,false,false,false,true
campus,9430,true,true,false,false,false,false
alumni,9431,false,true,false,false,false,true
campus,9432,true,true,false,false,false,false
alumni,9433,false,true,true,true,false,true
alumni,9434,false,true,false,false,false,false
alumni,9435,false,true,true,true,false,true
campus,9436,false,true,false,false,true,true
campus,9437,true,true,false,false,false,false
alumni,9438,false,true,true,true,false,false
campus,9439,true,true,true,true,false,false
campus,9440,true,true,false,false,false,false
campus,9441,true,true,false,false,false,false
alumni,9442,false,true,true,true,false,true
alumni,9443,false,true,true,true,false,false
campus,9444,false,true,true,false,false,false
campus,9445,true,true,false,false,false,false
campus,9446,true,true,false,false,false,false
alumni,9447,false,true,false,false,true,true
alumni,9448,false,true,true,true,false,false
campus,9449,true,true,false,false,false,false
campus,9450,true,true,false,false,false,false
alumni,9451,false,true,true,true,false,true
campus,9452,true,true,false,false,false,false
campus,9453,true,true,false,false,false,false
campus,9454,false,false,false,false,true,true
campus,9455,true,true,false,false,false,false
alumni,9456,false,true,false,false,false,false
campus,9457,true,false,false,false,true,false
campus,9458,true,true,false,false,false,false
campus,9459,true,true,false,false,false,false
alumni,9460,false,true,false,false,false,true
campus,9461,true,true,false,false,false,false
alumni,9462,false,true,false,false,false,true
alumni,9463,false,true,false,false,false,false
alumni,9464,false,true,false,false,false,false
campus,9465,true,true,true,true,false,false
campus,9466,false,false,false,false,true,false
campus,9467,true,true,false,false,false,false
alumni,9468,false,true,true,true,false,true
campus,9469,true,true,false,false,false,false
campus,9470,true,true,false,false,false,false
campus,9471,true,false,false,false,true,true
campus,9472,false,false,false,false,true,false
campus,9473,false,true,false,false,false,false
campus,9474,true,true,false,false,false,false
campus,9475,true,true,false,false,false,false
campus,9476,true,true,false,false,false,false
campus,9477,false,false,false,false,true,false
campus,9478,true,true,false,false,false,false
campus,9479,false,true,false,false,false,false
campus,9480,false,false,false,false,true,true
campus,9481,true,true,false,false,false,false
